Iteration,Algorithm,Cenary,Initial State,Objective,Generated vertices amount,Visited vertices amount,Cost,Path
27,2,1,(8 16),(12 6),103,71,160,(8 16) (8 15) (8 14) (8 13) (8 12) (8 11) (8 10) (8 9) (8 8) (8 7) (9 7) (10 7) (11 7) (11 6) (12 6) 
27,2,2,(8 16),(12 6),78,50,160,(8 16) (8 15) (8 14) (8 13) (8 12) (8 11) (8 10) (8 9) (8 8) (8 7) (8 6) (9 6) (10 6) (11 6) (12 6) 
27,3,1,(8 16),(12 6),103,70,142,(8 16) (8 15) (8 14) (8 13) (8 12) (8 11) (9 11) (10 11) (10 10) (10 9) (10 8) (10 7) (11 7) (12 7) (12 6) 
27,3,2,(8 16),(12 6),71,34,142,(8 16) (8 15) (8 14) (8 13) (8 12) (8 11) (9 11) (10 11) (10 10) (10 9) (10 8) (10 7) (11 7) (12 7) (12 6) 
27,4,1,(8 16),(12 6),70,38,124,(8 16) (8 15) (8 14) (8 13) (8 12) (8 11) (8 10) (8 9) (8 8) (9 8) (10 8) (11 8) (12 8) (12 7) (12 6) 
27,4,2,(8 16),(12 6),41,15,130,(8 16) (8 15) (8 14) (8 13) (8 12) (8 11) (8 10) (9 10) (10 10) (11 10) (12 10) (12 9) (12 8) (12 7) (12 6) 
28,1,1,(3 26),(20 13),357,307,300,(3 26) (4 26) (5 26) (6 26) (7 26) (7 25) (8 25) (9 25) (9 24) (10 24) (10 23) (11 23) (11 22) (12 22) (12 21) (13 21) (13 20) (14 20) (14 19) (15 19) (15 18) (16 18) (16 17) (16 16) (17 16) (18 16) (18 15) (18 14) (19 14) (20 14) (20 13) 
28,1,2,(3 26),(20 13),236,132,300,(3 26) (3 25) (4 25) (4 24) (5 24) (6 24) (6 23) (7 23) (7 22) (7 21) (7 20) (7 19) (7 18) (8 18) (9 18) (10 18) (11 18) (12 18) (12 17) (12 16) (12 15) (12 14) (13 14) (14 14) (14 13) (15 13) (16 13) (17 13) (18 13) (19 13) (20 13) 
28,2,1,(3 26),(20 13),459,417,385,(3 26) (3 25) (3 24) (3 23) (3 22) (3 21) (4 21) (4 20) (5 20) (6 20) (7 20) (8 20) (8 19) (9 19) (9 18) (10 18) (10 17) (11 17) (12 17) (13 17) (13 16) (14 16) (15 16) (15 15) (16 15) (17 15) (17 14) (18 14) (19 14) (19 13) (20 13) 
28,2,2,(3 26),(20 13),397,344,385,(3 26) (3 25) (3 24) (3 23) (3 22) (3 21) (3 20) (3 19) (3 18) (3 17) (3 16) (3 15) (3 14) (3 13) (4 13) (5 13) (6 13) (7 13) (8 13) (9 13) (10 13) (11 13) (12 13) (13 13) (14 13) (15 13) (16 13) (17 13) (18 13) (19 13) (20 13) 
28,3,1,(3 26),(20 13),490,436,321,(3 26) (3 25) (3 24) (3 23) (4 23) (5 23) (6 23) (7 23) (8 23) (8 22) (8 21) (8 20) (9 20) (10 20) (11 20) (11 19) (11 18) (11 17) (12 17) (13 17) (14 17) (15 17) (15 16) (15 15) (16 15) (17 15) (18 15) (19 15) (19 14) (19 13) (20 13) 
28,3,2,(3 26),(20 13),400,288,321,(3 26) (3 25) (3 24) (3 23) (4 23) (5 23) (6 23) (7 23) (8 23) (8 22) (8 21) (8 20) (9 20) (10 20) (11 20) (11 19) (11 18) (11 17) (12 17) (13 17) (14 17) (15 17) (15 16) (15 15) (16 15) (17 15) (18 15) (19 15) (19 14) (19 13) (20 13) 
28,4,1,(3 26),(20 13),475,392,260,(3 26) (3 25) (3 24) (3 23) (3 22) (3 21) (4 21) (5 21) (6 21) (7 21) (8 21) (9 21) (10 21) (11 21) (12 21) (13 21) (14 21) (14 20) (14 19) (14 18) (14 17) (14 16) (15 16) (16 16) (17 16) (18 16) (19 16) (20 16) (20 15) (20 14) (20 13) 
28,4,2,(3 26),(20 13),107,43,263,(3 26) (3 25) (3 24) (3 23) (3 22) (3 21) (3 20) (4 20) (5 20) (6 20) (7 20) (8 20) (9 20) (10 20) (11 20) (12 20) (12 19) (12 18) (12 17) (12 16) (12 15) (12 14) (13 14) (14 14) (15 14) (16 14) (17 14) (18 14) (19 14) (20 14) (20 13) 
29,1,1,(12 29),(2 30),34,20,110,(12 29) (11 29) (10 29) (9 29) (8 29) (7 29) (6 29) (5 29) (4 29) (3 29) (3 30) (2 30) 
29,1,2,(12 29),(2 30),35,22,110,(12 29) (11 29) (11 30) (10 30) (9 30) (8 30) (7 30) (6 30) (5 30) (4 30) (3 30) (2 30) 
29,2,1,(12 29),(2 30),67,50,160,(12 29) (11 29) (10 29) (9 29) (8 29) (7 29) (6 29) (5 29) (4 29) (3 29) (3 30) (2 30) 
29,2,2,(12 29),(2 30),52,37,160,(12 29) (12 30) (11 30) (10 30) (9 30) (8 30) (7 30) (6 30) (5 30) (4 30) (3 30) (2 30) 
29,3,1,(12 29),(2 30),74,56,135,(12 29) (12 30) (11 30) (10 30) (9 30) (8 30) (7 30) (6 30) (5 30) (4 30) (3 30) (2 30) 
29,3,2,(12 29),(2 30),47,27,135,(12 29) (12 30) (11 30) (10 30) (9 30) (8 30) (7 30) (6 30) (5 30) (4 30) (3 30) (2 30) 
29,4,1,(12 29),(2 30),42,17,115,(12 29) (11 29) (10 29) (9 29) (8 29) (7 29) (6 29) (5 29) (4 29) (3 29) (2 29) (2 30) 
29,4,2,(12 29),(2 30),25,14,105,(12 29) (12 30) (11 30) (10 30) (9 30) (8 30) (7 30) (6 30) (5 30) (4 30) (3 30) (2 30) 
30,1,1,(18 26),(11 25),33,16,80,(18 26) (17 26) (16 26) (15 26) (14 26) (13 26) (12 26) (11 26) (11 25) 
30,1,2,(18 26),(11 25),33,16,80,(18 26) (17 26) (16 26) (15 26) (14 26) (14 25) (13 25) (12 25) (11 25) 
30,2,1,(18 26),(11 25),59,38,115,(18 26) (17 26) (16 26) (15 26) (14 26) (13 26) (12 26) (12 25) (11 25) 
30,2,2,(18 26),(11 25),43,25,115,(18 26) (18 25) (17 25) (16 25) (15 25) (14 25) (13 25) (12 25) (11 25) 
30,3,1,(18 26),(11 25),47,24,93,(18 26) (18 25) (17 25) (16 25) (15 25) (14 25) (13 25) (12 25) (11 25) 
30,3,2,(18 26),(11 25),28,12,93,(18 26) (18 25) (17 25) (16 25) (15 25) (14 25) (13 25) (12 25) (11 25) 
30,4,1,(18 26),(11 25),47,22,87,(18 26) (18 25) (17 25) (16 25) (15 25) (14 25) (13 25) (12 25) (11 25) 
30,4,2,(18 26),(11 25),26,11,87,(18 26) (18 25) (17 25) (16 25) (15 25) (14 25) (13 25) (12 25) (11 25) 
31,1,1,(19 11),(20 30),70,31,200,(19 11) (19 12) (19 13) (19 14) (19 15) (19 16) (19 17) (19 18) (19 19) (19 20) (19 21) (19 22) (19 23) (19 24) (19 25) (19 26) (19 27) (19 28) (19 29) (19 30) (20 30) 
31,1,2,(19 11),(20 30),80,40,200,(19 11) (20 11) (20 12) (20 13) (20 14) (20 15) (20 16) (20 17) (20 18) (20 19) (20 20) (20 21) (20 22) (20 23) (20 24) (20 25) (20 26) (20 27) (20 28) (20 29) (20 30) 
31,2,1,(19 11),(20 30),62,23,205,(19 11) (19 12) (19 13) (19 14) (19 15) (19 16) (19 17) (19 18) (19 19) (19 20) (19 21) (19 22) (19 23) (19 24) (19 25) (19 26) (19 27) (19 28) (19 29) (19 30) (20 30) 
31,2,2,(19 11),(20 30),62,23,205,(19 11) (19 12) (19 13) (19 14) (19 15) (19 16) (19 17) (19 18) (19 19) (19 20) (19 21) (19 22) (19 23) (19 24) (19 25) (19 26) (19 27) (19 28) (19 29) (19 30) (20 30) 
31,3,1,(19 11),(20 30),78,30,200,(19 11) (19 12) (19 13) (19 14) (19 15) (19 16) (19 17) (19 18) (19 19) (19 20) (19 21) (19 22) (19 23) (19 24) (19 25) (19 26) (19 27) (19 28) (20 28) (20 29) (20 30) 
31,3,2,(19 11),(20 30),74,35,200,(19 11) (19 12) (19 13) (19 14) (19 15) (19 16) (20 16) (20 17) (20 18) (20 19) (20 20) (20 21) (20 22) (20 23) (20 24) (20 25) (20 26) (20 27) (20 28) (20 29) (20 30) 
31,4,1,(19 11),(20 30),76,29,195,(19 11) (19 12) (19 13) (19 14) (19 15) (19 16) (19 17) (19 18) (19 19) (19 20) (19 21) (20 21) (20 22) (20 23) (20 24) (20 25) (20 26) (20 27) (20 28) (20 29) (20 30) 
31,4,2,(19 11),(20 30),61,22,199,(19 11) (19 12) (19 13) (19 14) (19 15) (19 16) (19 17) (20 17) (20 18) (20 19) (20 20) (20 21) (20 22) (20 23) (20 24) (20 25) (20 26) (20 27) (20 28) (20 29) (20 30) 
32,1,1,(27 23),(4 10),515,446,360,(27 23) (26 23) (25 23) (24 23) (23 23) (22 23) (21 23) (20 23) (19 23) (18 23) (17 23) (17 22) (16 22) (15 22) (15 21) (15 20) (14 20) (14 19) (13 19) (12 19) (12 18) (12 17) (11 17) (10 17) (10 16) (9 16) (9 15) (9 14) (8 14) (7 14) (7 13) (7 12) (6 12) (6 11) (5 11) (5 10) (4 10) 
32,1,2,(27 23),(4 10),284,172,360,(27 23) (26 23) (25 23) (24 23) (24 22) (23 22) (22 22) (22 21) (21 21) (20 21) (19 21) (19 20) (19 19) (19 18) (19 17) (19 16) (18 16) (17 16) (16 16) (15 16) (14 16) (13 16) (12 16) (11 16) (10 16) (9 16) (9 15) (9 14) (8 14) (7 14) (6 14) (5 14) (4 14) (4 13) (4 12) (4 11) (4 10) 
32,2,1,(27 23),(4 10),681,628,475,(27 23) (27 22) (27 21) (26 21) (26 20) (25 20) (24 20) (24 19) (23 19) (22 19) (22 18) (21 18) (21 17) (20 17) (19 17) (18 17) (17 17) (17 16) (16 16) (15 16) (15 15) (14 15) (13 15) (13 14) (12 14) (11 14) (11 13) (11 12) (10 12) (9 12) (8 12) (8 11) (7 11) (6 11) (5 11) (5 10) (4 10) 
32,2,2,(27 23),(4 10),566,501,475,(27 23) (27 22) (27 21) (27 20) (27 19) (27 18) (27 17) (27 16) (27 15) (27 14) (27 13) (27 12) (27 11) (27 10) (26 10) (25 10) (24 10) (23 10) (22 10) (21 10) (20 10) (19 10) (18 10) (17 10) (16 10) (15 10) (14 10) (13 10) (12 10) (11 10) (10 10) (9 10) (8 10) (7 10) (6 10) (5 10) (4 10) 
32,3,1,(27 23),(4 10),740,668,393,(27 23) (27 22) (27 21) (27 20) (26 20) (25 20) (24 20) (23 20) (22 20) (21 20) (21 19) (21 18) (20 18) (19 18) (18 18) (17 18) (17 17) (17 16) (16 16) (15 16) (14 16) (13 16) (13 15) (13 14) (12 14) (11 14) (10 14) (9 14) (9 13) (9 12) (8 12) (7 12) (6 12) (5 12) (5 11) (5 10) (4 10) 
32,3,2,(27 23),(4 10),545,433,393,(27 23) (27 22) (27 21) (27 20) (26 20) (25 20) (24 20) (23 20) (22 20) (21 20) (21 19) (21 18) (20 18) (19 18) (18 18) (17 18) (17 17) (17 16) (16 16) (15 16) (14 16) (13 16) (13 15) (13 14) (12 14) (11 14) (10 14) (9 14) (9 13) (9 12) (8 12) (7 12) (6 12) (5 12) (5 11) (5 10) (4 10) 
32,4,1,(27 23),(4 10),639,549,311,(27 23) (27 22) (27 21) (27 20) (27 19) (26 19) (25 19) (24 19) (23 19) (22 19) (21 19) (20 19) (19 19) (18 19) (17 19) (16 19) (15 19) (14 19) (14 18) (14 17) (14 16) (14 15) (13 15) (12 15) (11 15) (10 15) (9 15) (8 15) (7 15) (7 14) (7 13) (7 12) (7 11) (6 11) (5 11) (4 11) (4 10) 
32,4,2,(27 23),(4 10),134,59,309,(27 23) (27 22) (27 21) (27 20) (27 19) (27 18) (26 18) (25 18) (24 18) (23 18) (22 18) (21 18) (20 18) (19 18) (18 18) (17 18) (16 18) (16 17) (16 16) (16 15) (16 14) (16 13) (15 13) (14 13) (13 13) (12 13) (11 13) (10 13) (9 13) (8 13) (8 12) (8 11) (8 10) (7 10) (6 10) (5 10) (4 10) 
33,1,1,(16 18),(1 8),267,213,250,(16 18) (15 18) (14 18) (13 18) (12 18) (11 18) (11 17) (10 17) (10 16) (9 16) (9 15) (8 15) (7 15) (7 14) (7 13) (6 13) (6 12) (5 12) (5 11) (4 11) (3 11) (3 10) (3 9) (2 9) (1 9) (1 8) 
33,1,2,(16 18),(1 8),131,73,250,(16 18) (15 18) (14 18) (13 18) (13 17) (12 17) (11 17) (11 16) (10 16) (9 16) (8 16) (8 15) (8 14) (8 13) (8 12) (8 11) (7 11) (6 11) (6 10) (5 10) (4 10) (3 10) (2 10) (2 9) (1 9) (1 8) 
33,2,1,(16 18),(1 8),425,360,325,(16 18) (16 17) (16 16) (16 15) (15 15) (14 15) (13 15) (13 14) (13 13) (12 13) (11 13) (10 13) (10 12) (9 12) (9 11) (8 11) (7 11) (6 11) (6 10) (5 10) (5 9) (4 9) (3 9) (2 9) (2 8) (1 8) 
33,2,2,(16 18),(1 8),298,242,325,(16 18) (16 17) (16 16) (16 15) (16 14) (16 13) (16 12) (16 11) (16 10) (16 9) (16 8) (15 8) (14 8) (13 8) (12 8) (11 8) (10 8) (9 8) (8 8) (7 8) (6 8) (5 8) (4 8) (3 8) (2 8) (1 8) 
33,3,1,(16 18),(1 8),376,314,269,(16 18) (16 17) (16 16) (16 15) (15 15) (14 15) (13 15) (12 15) (11 15) (11 14) (11 13) (11 12) (10 12) (9 12) (8 12) (7 12) (7 11) (7 10) (6 10) (5 10) (4 10) (3 10) (3 9) (3 8) (2 8) (1 8) 
33,3,2,(16 18),(1 8),252,170,269,(16 18) (16 17) (16 16) (16 15) (15 15) (14 15) (13 15) (12 15) (11 15) (11 14) (11 13) (11 12) (10 12) (9 12) (8 12) (7 12) (7 11) (7 10) (6 10) (5 10) (4 10) (3 10) (3 9) (3 8) (2 8) (1 8) 
33,4,1,(16 18),(1 8),337,256,214,(16 18) (16 17) (16 16) (16 15) (16 14) (15 14) (14 14) (13 14) (12 14) (11 14) (10 14) (9 14) (8 14) (7 14) (6 14) (5 14) (4 14) (4 13) (4 12) (4 11) (4 10) (4 9) (3 9) (2 9) (1 9) (1 8) 
33,4,2,(16 18),(1 8),78,31,211,(16 18) (16 17) (16 16) (16 15) (16 14) (16 13) (15 13) (14 13) (13 13) (12 13) (11 13) (10 13) (9 13) (8 13) (7 13) (6 13) (5 13) (5 12) (5 11) (5 10) (5 9) (5 8) (4 8) (3 8) (2 8) (1 8) 
34,1,1,(0 4),(22 30),700,648,480,(0 4) (0 5) (0 6) (0 7) (1 7) (1 8) (1 9) (2 9) (2 10) (3 10) (3 11) (4 11) (4 12) (4 13) (4 14) (5 14) (6 14) (7 14) (7 15) (8 15) (8 16) (8 17) (9 17) (9 18) (10 18) (11 18) (11 19) (11 20) (12 20) (13 20) (13 21) (14 21) (14 22) (14 23) (15 23) (15 24) (16 24) (17 24) (17 25) (18 25) (18 26) (19 26) (19 27) (20 27) (20 28) (20 29) (21 29) (22 29) (22 30) 
34,1,2,(0 4),(22 30),471,263,480,(0 4) (1 4) (2 4) (3 4) (3 5) (3 6) (3 7) (4 7) (4 8) (5 8) (5 9) (5 10) (5 11) (6 11) (6 12) (6 13) (6 14) (7 14) (7 15) (7 16) (8 16) (9 16) (9 17) (10 17) (11 17) (12 17) (13 17) (14 17) (15 17) (16 17) (17 17) (18 17) (19 17) (20 17) (20 18) (21 18) (21 19) (21 20) (21 21) (21 22) (21 23) (21 24) (22 24) (22 25) (22 26) (22 27) (22 28) (22 29) (22 30) 
34,2,1,(0 4),(22 30),704,674,590,(0 4) (0 5) (0 6) (0 7) (0 8) (0 9) (0 10) (0 11) (0 12) (0 13) (0 14) (0 15) (0 16) (0 17) (0 18) (0 19) (0 20) (1 20) (2 20) (3 20) (3 21) (3 22) (4 22) (5 22) (6 22) (6 23) (7 23) (8 23) (9 23) (10 23) (10 24) (11 24) (11 25) (12 25) (12 26) (13 26) (14 26) (15 26) (15 27) (16 27) (17 27) (17 28) (18 28) (18 29) (19 29) (20 29) (21 29) (21 30) (22 30) 
34,2,2,(0 4),(22 30),706,664,590,(0 4) (0 5) (0 6) (0 7) (0 8) (0 9) (0 10) (0 11) (0 12) (0 13) (0 14) (0 15) (0 16) (0 17) (0 18) (0 19) (0 20) (0 21) (0 22) (0 23) (0 24) (0 25) (0 26) (0 27) (0 28) (0 29) (0 30) (1 30) (2 30) (3 30) (4 30) (5 30) (6 30) (7 30) (8 30) (9 30) (10 30) (11 30) (12 30) (13 30) (14 30) (15 30) (16 30) (17 30) (18 30) (19 30) (20 30) (21 30) (22 30) 
34,3,1,(0 4),(22 30),869,833,500,(0 4) (0 5) (0 6) (0 7) (0 8) (1 8) (2 8) (3 8) (3 9) (3 10) (3 11) (3 12) (4 12) (5 12) (6 12) (6 13) (6 14) (6 15) (7 15) (8 15) (9 15) (9 16) (9 17) (9 18) (10 18) (11 18) (12 18) (12 19) (12 20) (12 21) (13 21) (14 21) (15 21) (15 22) (15 23) (15 24) (16 24) (17 24) (18 24) (18 25) (18 26) (18 27) (19 27) (20 27) (21 27) (21 28) (21 29) (21 30) (22 30) 
34,3,2,(0 4),(22 30),757,633,500,(0 4) (0 5) (0 6) (0 7) (0 8) (1 8) (2 8) (3 8) (3 9) (3 10) (3 11) (3 12) (4 12) (5 12) (6 12) (6 13) (6 14) (6 15) (7 15) (8 15) (9 15) (9 16) (9 17) (9 18) (10 18) (11 18) (12 18) (12 19) (12 20) (12 21) (13 21) (14 21) (15 21) (15 22) (15 23) (15 24) (16 24) (17 24) (18 24) (18 25) (18 26) (18 27) (19 27) (20 27) (21 27) (21 28) (21 29) (21 30) (22 30) 
34,4,1,(0 4),(22 30),811,722,413,(0 4) (0 5) (0 6) (0 7) (0 8) (0 9) (0 10) (1 10) (2 10) (3 10) (4 10) (5 10) (6 10) (7 10) (8 10) (9 10) (9 11) (9 12) (9 13) (9 14) (9 15) (9 16) (10 16) (11 16) (12 16) (13 16) (14 16) (14 17) (14 18) (14 19) (14 20) (14 21) (14 22) (15 22) (16 22) (17 22) (18 22) (19 22) (19 23) (19 24) (19 25) (19 26) (19 27) (19 28) (20 28) (21 28) (22 28) (22 29) (22 30) 
34,4,2,(0 4),(22 30),143,59,425,(0 4) (0 5) (0 6) (0 7) (0 8) (0 9) (1 9) (2 9) (3 9) (4 9) (5 9) (6 9) (7 9) (8 9) (9 9) (10 9) (11 9) (11 10) (11 11) (11 12) (11 13) (11 14) (12 14) (13 14) (14 14) (15 14) (16 14) (17 14) (17 15) (17 16) (17 17) (17 18) (17 19) (18 19) (19 19) (20 19) (21 19) (22 19) (22 20) (22 21) (22 22) (22 23) (22 24) (22 25) (22 26) (22 27) (22 28) (22 29) (22 30) 
35,1,1,(24 13),(21 19),50,31,90,(24 13) (24 14) (24 15) (24 16) (24 17) (23 17) (23 18) (22 18) (22 19) (21 19) 
35,1,2,(24 13),(21 19),44,25,90,(24 13) (23 13) (23 14) (22 14) (22 15) (22 16) (21 16) (21 17) (21 18) (21 19) 
35,2,1,(24 13),(21 19),54,33,105,(24 13) (24 14) (24 15) (24 16) (24 17) (24 18) (23 18) (22 18) (22 19) (21 19) 
35,2,2,(24 13),(21 19),44,26,105,(24 13) (24 14) (24 15) (24 16) (24 17) (24 18) (24 19) (23 19) (22 19) (21 19) 
35,3,1,(24 13),(21 19),52,30,92,(24 13) (24 14) (24 15) (24 16) (24 17) (23 17) (22 17) (21 17) (21 18) (21 19) 
35,3,2,(24 13),(21 19),38,18,92,(24 13) (24 14) (24 15) (24 16) (24 17) (23 17) (22 17) (21 17) (21 18) (21 19) 
35,4,1,(24 13),(21 19),40,22,87,(24 13) (24 14) (24 15) (24 16) (24 17) (24 18) (23 18) (22 18) (21 18) (21 19) 
35,4,2,(24 13),(21 19),27,10,87,(24 13) (24 14) (24 15) (24 16) (24 17) (24 18) (23 18) (22 18) (21 18) (21 19) 
36,1,1,(12 29),(7 0),312,251,340,(12 29) (12 28) (12 27) (12 26) (12 25) (12 24) (12 23) (12 22) (12 21) (12 20) (12 19) (12 18) (12 17) (12 16) (12 15) (12 14) (12 13) (12 12) (12 11) (12 10) (12 9) (12 8) (12 7) (12 6) (12 5) (12 4) (11 4) (10 4) (10 3) (9 3) (9 2) (8 2) (8 1) (8 0) (7 0) 
36,1,2,(12 29),(7 0),196,111,340,(12 29) (12 28) (12 27) (12 26) (11 26) (10 26) (10 25) (9 25) (8 25) (8 24) (8 23) (8 22) (7 22) (7 21) (7 20) (7 19) (7 18) (7 17) (7 16) (7 15) (7 14) (7 13) (7 12) (7 11) (7 10) (7 9) (7 8) (7 7) (7 6) (7 5) (7 4) (7 3) (7 2) (7 1) (7 0) 
36,2,1,(12 29),(7 0),298,237,365,(12 29) (12 28) (12 27) (12 26) (12 25) (12 24) (12 23) (12 22) (12 21) (12 20) (12 19) (12 18) (12 17) (12 16) (12 15) (12 14) (12 13) (12 12) (12 11) (12 10) (12 9) (12 8) (12 7) (12 6) (12 5) (12 4) (12 3) (12 2) (11 2) (10 2) (10 1) (9 1) (8 1) (8 0) (7 0) 
36,2,2,(12 29),(7 0),247,184,365,(12 29) (12 28) (12 27) (12 26) (12 25) (12 24) (12 23) (12 22) (12 21) (12 20) (12 19) (12 18) (12 17) (12 16) (12 15) (12 14) (12 13) (12 12) (12 11) (12 10) (12 9) (12 8) (12 7) (12 6) (12 5) (12 4) (12 3) (12 2) (12 1) (12 0) (11 0) (10 0) (9 0) (8 0) (7 0) 
36,3,1,(12 29),(7 0),402,331,340,(12 29) (12 28) (12 27) (12 26) (12 25) (12 24) (11 24) (11 23) (11 22) (11 21) (11 20) (11 19) (10 19) (10 18) (10 17) (10 16) (10 15) (10 14) (9 14) (9 13) (9 12) (9 11) (9 10) (9 9) (8 9) (8 8) (8 7) (8 6) (8 5) (8 4) (7 4) (7 3) (7 2) (7 1) (7 0) 
36,3,2,(12 29),(7 0),148,84,340,(12 29) (12 28) (12 27) (12 26) (12 25) (12 24) (11 24) (11 23) (11 22) (11 21) (11 20) (11 19) (10 19) (10 18) (10 17) (10 16) (10 15) (10 14) (9 14) (9 13) (9 12) (9 11) (9 10) (9 9) (8 9) (8 8) (8 7) (8 6) (8 5) (8 4) (7 4) (7 3) (7 2) (7 1) (7 0) 
36,4,1,(12 29),(7 0),287,208,317,(12 29) (12 28) (12 27) (12 26) (12 25) (12 24) (12 23) (12 22) (12 21) (12 20) (12 19) (11 19) (10 19) (10 18) (10 17) (10 16) (10 15) (10 14) (10 13) (10 12) (10 11) (10 10) (9 10) (8 10) (8 9) (8 8) (8 7) (8 6) (8 5) (8 4) (8 3) (8 2) (8 1) (7 1) (7 0) 
36,4,2,(12 29),(7 0),101,35,330,(12 29) (12 28) (12 27) (12 26) (12 25) (12 24) (11 24) (10 24) (9 24) (8 24) (7 24) (7 23) (7 22) (7 21) (7 20) (7 19) (7 18) (7 17) (7 16) (7 15) (7 14) (7 13) (7 12) (7 11) (7 10) (7 9) (7 8) (7 7) (7 6) (7 5) (7 4) (7 3) (7 2) (7 1) (7 0) 
37,1,1,(10 22),(6 24),24,12,60,(10 22) (9 22) (8 22) (7 22) (7 23) (7 24) (6 24) 
37,1,2,(10 22),(6 24),28,15,60,(10 22) (9 22) (9 23) (8 23) (7 23) (6 23) (6 24) 
37,2,1,(10 22),(6 24),38,22,80,(10 22) (9 22) (9 23) (8 23) (7 23) (7 24) (6 24) 
37,2,2,(10 22),(6 24),30,16,80,(10 22) (10 23) (10 24) (9 24) (8 24) (7 24) (6 24) 
37,3,1,(10 22),(6 24),34,17,66,(10 22) (10 23) (10 24) (9 24) (8 24) (7 24) (6 24) 
37,3,2,(10 22),(6 24),20,9,66,(10 22) (10 23) (10 24) (9 24) (8 24) (7 24) (6 24) 
37,4,1,(10 22),(6 24),34,17,66,(10 22) (10 23) (10 24) (9 24) (8 24) (7 24) (6 24) 
37,4,2,(10 22),(6 24),20,9,66,(10 22) (10 23) (10 24) (9 24) (8 24) (7 24) (6 24) 
38,1,1,(15 14),(19 20),58,37,100,(15 14) (15 15) (15 16) (16 16) (16 17) (16 18) (17 18) (17 19) (18 19) (19 19) (19 20) 
38,1,2,(15 14),(19 20),50,26,100,(15 14) (16 14) (16 15) (17 15) (17 16) (17 17) (18 17) (18 18) (18 19) (19 19) (19 20) 
38,2,1,(15 14),(19 20),71,47,120,(15 14) (15 15) (15 16) (15 17) (15 18) (16 18) (16 19) (17 19) (18 19) (18 20) (19 20) 
38,2,2,(15 14),(19 20),58,35,120,(15 14) (15 15) (15 16) (15 17) (15 18) (15 19) (15 20) (16 20) (17 20) (18 20) (19 20) 
38,3,1,(15 14),(19 20),66,42,104,(15 14) (15 15) (15 16) (15 17) (15 18) (16 18) (17 18) (18 18) (19 18) (19 19) (19 20) 
38,3,2,(15 14),(19 20),51,28,104,(15 14) (15 15) (15 16) (15 17) (15 18) (16 18) (17 18) (18 18) (19 18) (19 19) (19 20) 
38,4,1,(15 14),(19 20),48,28,94,(15 14) (15 15) (15 16) (15 17) (15 18) (15 19) (16 19) (17 19) (18 19) (19 19) (19 20) 
38,4,2,(15 14),(19 20),30,11,94,(15 14) (15 15) (15 16) (15 17) (15 18) (15 19) (16 19) (17 19) (18 19) (19 19) (19 20) 
39,1,1,(28 11),(16 5),146,110,180,(28 11) (27 11) (26 11) (25 11) (24 11) (23 11) (22 11) (21 11) (21 10) (21 9) (20 9) (20 8) (19 8) (19 7) (18 7) (18 6) (17 6) (17 5) (16 5) 
39,1,2,(28 11),(16 5),95,54,180,(28 11) (27 11) (26 11) (25 11) (25 10) (24 10) (23 10) (23 9) (22 9) (21 9) (20 9) (19 9) (19 8) (18 8) (18 7) (17 7) (16 7) (16 6) (16 5) 
39,2,1,(28 11),(16 5),218,183,240,(28 11) (27 11) (27 10) (26 10) (26 9) (25 9) (25 8) (24 8) (23 8) (22 8) (22 7) (21 7) (20 7) (19 7) (19 6) (18 6) (17 6) (17 5) (16 5) 
39,2,2,(28 11),(16 5),171,136,240,(28 11) (28 10) (28 9) (28 8) (28 7) (28 6) (28 5) (27 5) (26 5) (25 5) (24 5) (23 5) (22 5) (21 5) (20 5) (19 5) (18 5) (17 5) (16 5) 
39,3,1,(28 11),(16 5),212,174,198,(28 11) (28 10) (28 9) (27 9) (26 9) (25 9) (24 9) (23 9) (22 9) (21 9) (21 8) (21 7) (20 7) (19 7) (18 7) (17 7) (17 6) (17 5) (16 5) 
39,3,2,(28 11),(16 5),144,89,198,(28 11) (28 10) (28 9) (27 9) (26 9) (25 9) (24 9) (23 9) (22 9) (21 9) (21 8) (21 7) (20 7) (19 7) (18 7) (17 7) (17 6) (17 5) (16 5) 
39,4,1,(28 11),(16 5),123,70,158,(28 11) (28 10) (28 9) (28 8) (27 8) (26 8) (25 8) (24 8) (23 8) (22 8) (21 8) (20 8) (19 8) (18 8) (17 8) (16 8) (16 7) (16 6) (16 5) 
39,4,2,(28 11),(16 5),58,22,156,(28 11) (28 10) (28 9) (28 8) (28 7) (28 6) (27 6) (26 6) (25 6) (24 6) (23 6) (22 6) (21 6) (20 6) (19 6) (18 6) (17 6) (16 6) (16 5) 
40,1,1,(22 13),(1 4),337,272,300,(22 13) (21 13) (20 13) (19 13) (18 13) (17 13) (16 13) (15 13) (14 13) (13 13) (12 13) (11 13) (10 13) (10 12) (9 12) (8 12) (8 11) (8 10) (7 10) (6 10) (6 9) (6 8) (5 8) (4 8) (4 7) (4 6) (3 6) (3 5) (2 5) (1 5) (1 4) 
40,1,2,(22 13),(1 4),251,151,300,(22 13) (21 13) (20 13) (19 13) (19 12) (18 12) (17 12) (17 11) (16 11) (15 11) (14 11) (13 11) (13 10) (12 10) (12 9) (11 9) (10 9) (9 9) (8 9) (7 9) (6 9) (5 9) (4 9) (4 8) (4 7) (3 7) (2 7) (1 7) (1 6) (1 5) (1 4) 
